desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species,mbti_label
428353202600200,한국 고양이,2026(60일미만)(년생),Q,N,어린 나이에도 예민하고 환경 변화에 민감함. 익숙한 환경에서 안정적임.,시민동물병원,인천광역시 부평구 경인로 855 (부평동) ,032-426-4545,보호중,새끼,cat,ISTJ
428353202600199,한국 고양이,2026(60일미만)(년생),Q,N,호기심 왕성한 새끼로 조용하고 차분함. 보호자 곁에 있는 것을 좋아함.,시민동물병원,인천광역시 부평구 경인로 855 (부평동) ,032-426-4545,보호중,새끼,cat,ISFJ
426335202600058,믹스묘,2026(년생),M,N,아직 어리지만 독립적이고 자유로운 성격. 자기 페이스대로 생활함.,동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat,INTP
426335202600057,믹스묘,2026(년생),M,N,아직 어리지만 낯선 환경에 예민하게 반응함. 안정되면 애교가 넘침.,동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat,ISFP
426329202600091,페키니즈,2024(년생),F,N,자존심이 강하고 독립적임. 보호자에게는 애교가 많음.,동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,성체,dog,ISFP
426327202600019,한국 고양이,2026(60일미만)(년생),F,N,어린 나이에도 독립적이고 자기 영역 의식이 강함. 조용하고 관찰하는 것을 좋아함.,동구종합동물병원,부산광역시 동구 망양로 835-1 (수정동) ,051-441-6383,보호중,새끼,cat,INTJ
426327202600018,한국 고양이,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 활발하고 호기심이 왕성함. 장난감에 관심이 많음.,동구종합동물병원,부산광역시 동구 망양로 835-1 (수정동) ,051-441-6383,보호중,새끼,cat,ENFP
426327202600017,한국 고양이,2026(60일미만)(년생),F,N,어린 나이에도 활발하고 호기심이 왕성함. 장난감에 관심이 많음.,동구종합동물병원,부산광역시 동구 망양로 835-1 (수정동) ,051-441-6383,보호중,새끼,cat,ENFP
441394202600358,한국 고양이,2023(년생),M,Y,조용하고 차분함. 보호자 곁에 있는 것을 좋아함.,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",031-962-3232,보호중,성체,cat,ISFJ
441394202600357,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 독립적이고 자기 의사 표현이 강함. 한 번 마음을 열면 충실함.,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",031-962-3232,보호중,새끼,dog,ISTJ
441394202600356,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",031-962-3232,보호중,새끼,dog,ISTJ
441394202600355,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",031-962-3232,보호중,새끼,dog,ISFJ
441394202600354,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 독립적이고 자기 의사 표현이 강함. 한 번 마음을 열면 충실함.,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",031-962-3232,보호중,새끼,dog,ISTJ
430366202600136,포메라니안,2026(년생),M,Y,호기심 왕성한 새끼로 호기심이 왕성하고 에너지가 넘침. 낯선 사람에게도 쉽게 다가감.,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,종료(반환),새끼,dog,ENFP
450650202600648,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ISFJ
450650202600646,믹스견,2024(년생),M,N,장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,성체,dog,ENFP
450650202600645,믹스견,2026(년생),M,N,어린 나이에도 예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ISTJ
446499202600062,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,유기동물임시보호센터,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,061-550-5749,보호중,새끼,dog,ESFJ
446493202600066,기타,2021(년생),M,U,사람을 잘따름.,해남유기동물보호센터,전라남도 해남군 해남읍 용머리길 14-37  ,061-531-3916,보호중,성체,dog,ESFJ
446493202600065,믹스견,2023(년생),M,U,사람을 잘따름.,해남유기동물보호센터,전라남도 해남군 해남읍 용머리길 14-37  ,061-531-3916,보호중,성체,dog,ISTJ
441560202600197,믹스견,2016(년생),F,U,노령임에도 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,노령,dog,ENFP
441553202600808,믹스견,2026(60일미만)(년생),F,N,입 주변이 검은색인 너무 귀여운 아기강아지/형제들 중 겁이 제일 없는편/너무 애기같이 귀여움,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,INFP
441553202600807,믹스견,2026(60일미만)(년생),F,N,어린 나이에도 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,ESFJ
441553202600806,믹스견,2026(60일미만)(년생),M,N,아직 어리지만 독립적이고 자기 의사 표현이 강함. 한 번 마음을 열면 충실함.,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,ISTJ
441553202600805,믹스견,2026(년생),M,N,어린 나이에도 활발하고 에너지가 넘침. 낯선 환경에도 호기심이 많음.,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,ENFP
441553202600804,믹스견,2026(년생),M,N,털이 복실복실 귀여운 아기강아지/귀엽고 이쁘게 생긴 뽀?이/겁 많은편이나 순함,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,ISTJ
441553202600803,믹스견,2026(년생),F,N,겁많은 겁쟁이지만 순하고 귀여운 인형같은 외모의 아기강아지/안으면 비행기자세함,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,INFP
441553202600802,믹스견,2026(년생),M,N,겁은 많으나 순하고 귀여운 외모의 아기강아지/너무 매력적인 털을 가짐/완전 뽀?한 외모,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,ISTJ
441553202600799,믹스견,2026(년생),F,N,내려간 눈꼬리때문에 억울해 보이는 귀여운 아기강아지/이제 막 원숭이시기 시작됨/순하고 얌전함,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,ESFJ
441553202600798,믹스견,2026(년생),F,N,겁은 많지만 순하고 얌전한 성격의 이쁜 아기강아지/이제 막 원숭이 시기가 시작되고 있음,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,ESFJ
441414202600091,믹스견,2022(년생),M,N,경계. 공격적. 겁 많음. 방어적 입질. 눈곱. 눈물자국. 눈물 많음. 치석. 꼬리 단미 안됨. 털 때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,031-867-9119,보호중,성체,dog,ISFJ
441406202600200,도사,2020(년생),F,U,온순. 얌전. 눈곱. 치석. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,성체,dog,ISTJ
441406202600199,도사,2022(년생),F,U,온순. 얌전. 겁 있음. 눈곱. 치석. 머즐 진갈색. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,성체,dog,ISTJ
441398202600102,믹스견,2020(년생),M,N,말티푸추정.파란색강아지그림그려진기저귀착용.온순.사람잘따름.눈물자국.미용흔적.치석.꼬리단미안됨.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,성체,dog,ISTJ
441390202600091,기타축종,2026(년생),Q,U,어린 나이에도 온순하고 순함. 사람을 잘 따름.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,031-296-0124,보호중,새끼,dog,ESFJ
441382202600175,포메라니안,2020(년생),F,U,초록/파랑색하네스착용.경계.겁.사나움.방어적입질.분홍코.눈곱.눈물자국.치석.꼬리단미안됨.털때탐.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,성체,dog,ESFJ
411310202600176,비숑 프리제,2023(년생),F,U,온순. 활발. 사람 너무 좋아함. 눈물 자국. 눈곱. 양 발가락 착색. 치석. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-868-2851,보호중,성체,dog,ENFP
411305202600124,먼치킨,2023(년생),M,Y,온순.얌전.호기심많음.눈곱.약간의 겁.좌측윗송곳니약간부서진흔적.안아도가만히안겨있음.털약간때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,031-867-9119,보호중,성체,dog,ISTP
411300202600130,믹스묘,2026(년생),M,N,메인쿤믹스추정.눈물많음.온순.비틀거림.좌후지잘못씀.얌전.여윔.왼쪽옆구리쪽털민흔적.꼬리단미안됨.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,새끼,cat,ENFP
441553202600801,푸들,2023(년생),M,N,순하고 얌전한 성격의 귀여운 검정푸들/소유권포기/사람 좋아하고 안기는거 좋아함,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,성체,dog,ESFJ
450650202600647,믹스견,2024(년생),M,N,예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,성체,dog,ISTJ
450650202600651,한국 고양이,2026(60일미만)(년생),M,N,어린 나이에도 조용하고 차분함. 보호자 곁에 있는 것을 좋아함.,제2동물보호센터,제주특별자치도 제주시 애월읍 어림비로 616-107  ,064-710-4805,보호중,새끼,cat,ISFJ
450650202600650,한국 고양이,2026(60일미만)(년생),M,N,아직 어리지만 조용하고 차분함. 보호자 곁에 있는 것을 좋아함.,제2동물보호센터,제주특별자치도 제주시 애월읍 어림비로 616-107  ,064-710-4805,보호중,새끼,cat,ISFJ
450650202600644,한국 고양이,2025(년생),M,Y,어린 나이에도 활발하고 호기심이 왕성함. 장난감에 관심이 많음.,제2동물보호센터,제주특별자치도 제주시 애월읍 어림비로 616-107  ,064-710-4805,보호중,새끼,cat,ENFP
448567202600344,믹스견,2025(년생),M,Y,아직 어리지만 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,새끼,dog,INFP
448567202600343,믹스견,2025(년생),M,Y,아직 어리지만 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,새끼,dog,INFP
448547202600246,믹스견,2022(년생),M,N,"겁이많음, 경계",거창군 동물보호소,경상남도 거창군 거창읍 가실길 203  ,010-2617-6245,보호중,성체,dog,ISFJ
448547202600245,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,거창군 동물보호소,경상남도 거창군 거창읍 가실길 203  ,010-2617-6245,보호중,새끼,dog,ISFJ
448547202600244,믹스견,2026(60일미만)(년생),F,N,어린 나이에도 예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,거창군 동물보호소,경상남도 거창군 거창읍 가실길 203  ,010-2617-6245,보호중,새끼,dog,ISTJ
448547202600243,믹스견,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,거창군 동물보호소,경상남도 거창군 거창읍 가실길 203  ,010-2617-6245,보호중,새끼,dog,INFP
448547202600242,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 활발하고 에너지가 넘침. 낯선 환경에도 호기심이 많음.,거창군 동물보호소,경상남도 거창군 거창읍 가실길 203  ,010-2617-6245,보호중,새끼,dog,ENFP
448547202600241,믹스견,2016(년생),F,N,나이가 들었지만 경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,거창군 동물보호소,경상남도 거창군 거창읍 가실길 203  ,010-2617-6245,보호중,노령,dog,ISFJ
448547202600240,믹스견,2026(년생),F,N,"순함, 사람좋아함",거창군 동물보호소,경상남도 거창군 거창읍 가실길 203  ,010-2617-6245,보호중,새끼,dog,ENFP
448541202600386,믹스견,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 활발하고 에너지가 넘침. 낯선 환경에도 호기심이 많음.,창녕 유기동물보호소,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,010-5488-5003,보호중,새끼,dog,ENFP
448541202600385,한국 고양이,2021(년생),F,Y,낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,창녕 유기동물보호소,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,010-5488-5003,보호중,성체,cat,ISFP
448541202600384,믹스견,2022(년생),M,N,경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,창녕 유기동물보호소,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,010-5488-5003,보호중,성체,dog,ISFJ
448539202600036,진도견,2023(년생),F,U,영리하고 판단력이 좋음. 혼자 있는 것도 잘 견딤.,의령군 동물보호센터,경상남도 의령군 의령읍 남강로 485-75  ,055-570-4203,보호중,성체,dog,ISTJ
448537202600300,믹스견,2026(년생),F,N,순함,거제시동물보호센터,경상남도 거제시 사등면 두동로1길 107  거제시동물보호센터,055-639-6368,보호중,새끼,dog,ISFJ
447522202600195,믹스견,2022(년생),M,N,순하고 입질이 없음. 보호자에 대한 의존도가 높음.,칠곡유기동물보호센터,경상북도 칠곡군 석적읍 포망로 341 (석적읍) ,054-973-5710,보호중,성체,dog,ISFJ
447522202600193,믹스견,2024(년생),F,N,겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,칠곡유기동물보호센터,경상북도 칠곡군 석적읍 포망로 341 (석적읍) ,054-973-5710,보호중,성체,dog,INFP
447521202600133,기타,2026(60일미만)(년생),F,N,"귀엽고, 사람좋아함, 활발함,",성주군동물보호센터,경상북도 성주군 선남면 선노로 522 (선남면) ,010-2949-6699,보호중,새끼,dog,ISTP
447521202600132,노퍽 테리어,2026(60일미만)(년생),M,N,"귀엽고, 사람좋아함, 활발함",성주군동물보호센터,경상북도 성주군 선남면 선노로 522 (선남면) ,010-2949-6699,보호중,새끼,dog,ISTP
447521202600131,기타,2026(60일미만)(년생),F,N,어린 나이에도 독립적이고 자기 페이스대로 생활함. 적응력이 좋음.,성주군동물보호센터,경상북도 성주군 선남면 선노로 522 (선남면) ,010-2949-6699,보호중,새끼,dog,ISTP
447521202600130,기타,2026(년생),M,N,"귀엽고, 사람좋아함,예방접종완료",성주군동물보호센터,경상북도 성주군 선남면 선노로 522 (선남면) ,010-2949-6699,보호중,새끼,dog,ENFP
447521202600129,기타,2026(60일미만)(년생),M,N,순하고 착함,성주군동물보호센터,경상북도 성주군 선남면 선노로 522 (선남면) ,010-2949-6699,보호중,새끼,dog,ISTP
447521202600128,기타,2026(60일미만)(년생),M,N,순하고 귀여움,성주군동물보호센터,경상북도 성주군 선남면 선노로 522 (선남면) ,010-2949-6699,보호중,새끼,dog,ESFJ
447519202600109,믹스견,2026(60일미만)(년생),F,U,어린 나이에도 경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog,ISFJ
447519202600108,믹스견,2026(60일미만)(년생),F,U,어린 나이에도 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog,ISFJ
447519202600107,믹스견,2025(년생),F,U,아직 어리지만 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog,ESFJ
447519202600106,믹스견,2025(년생),F,U,어린 나이에도 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog,INFP
447518202600055,믹스묘,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 독립적이고 자유로운 성격. 자기 페이스대로 생활함.,영덕반려동물입양센터,경상북도 영덕군 영덕읍 중앙길 88-1  1층,054-733-7580,보호중,새끼,cat,INTP
447508202600484,믹스견,2026(60일미만)(년생),M,N,순함 / 2개월 추정,구미시 동물보호센터,경상북도 구미시 옥성면 선상동로 1358  애니멀 케어 센터,054-481-5809,보호중,새끼,dog,ISFJ
447506202600104,스핑크스,2025(년생),F,N,"미용 완료, 순하고 얌전함, 102번의 자묘",김천시 동물보호센터,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),054-421-2547,보호중,새끼,dog,ESFJ
447506202600103,스핑크스,2025(년생),F,N,"미용 완료, 순하고 얌전함, 102번의 자묘",김천시 동물보호센터,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),054-421-2547,보호중,새끼,dog,ENFP
447506202600102,스핑크스,2022(년생),F,N,"미용 완료, 순하고 얌전함, 많이 뚱뚱함(임신 가능성 있어보임)",김천시 동물보호센터,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),054-421-2547,보호중,성체,dog,ENFP
447506202600101,믹스견,2023(년생),F,N,경계심 강하고 입질있음,김천시 동물보호센터,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),054-421-2547,보호중,성체,dog,ISFJ
447506202600100,믹스견,2021(년생),M,N,활발하고 에너지가 넘침. 낯선 환경에도 호기심이 많음.,김천시 동물보호센터,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),054-421-2547,보호중,성체,dog,ENFP
447505202600252,믹스견,2023(년생),F,N,겁이 많아 경계심 심해요. 심장사상충 양성,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,성체,dog,ISFJ
447505202600251,믹스견,2024(년생),F,N,겁이 많고 경계심 심해요 ,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,성체,dog,INFP
447505202600250,믹스견,2024(년생),M,N,활발하고 사람을 좋아하는 강아지!!,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,성체,dog,ISFJ
447505202600249,믹스견,2023(년생),F,N,겁은 많지만 온순해요. 심장사상충 양성,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,성체,dog,ENFP
447505202600248,믹스견,2023(년생),M,N,사납고 예민함. 만지기 어려움.,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,성체,dog,ISTJ
447505202600247,믹스견,2023(년생),M,N,사납고 예민함. 만지기 어려움.,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,성체,dog,ISFJ
447505202600246,믹스견,2014(년생),M,Y,노령임에도 활발하고 에너지가 넘침. 낯선 환경에도 호기심이 많음.,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,종료(반환),노령,dog,ENFP
447502202600182,말티즈,2019(년생),F,U,겁이 많고 낯선 환경을 무서워함. 익숙한 사람에게는 매우 다정함.,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,성체,dog,ISFJ
447502202600181,진도견,2024(년생),F,U,"사람이 너무 좋아서 꼬리가 풍차마냥 멈출 수 없음, 불랙탄 무늬가 또렷한 공주님",(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,성체,dog,INTJ
447502202600180,믹스견,2025(년생),F,U,"귀염뽀짝 여우상 쁘띠진도, 장난감 뜯는거 좋아하는 말괄량이 아가씨. 신고자 입양희망",(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,새끼,dog,INFP
447502202600179,믹스견,2025(년생),M,N,호기심 왕성한 새끼로 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,새끼,dog,ESFJ
446497202600113,믹스견,2026(60일미만)(년생),M,N,아직 어리지만 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,영광동물보호센터,전라남도 영광군 불갑면 함영로 2755-48  ,010-9188-5525,보호중,새끼,dog,INFP
446497202600112,믹스견,2026(년생),F,N,아직 어리지만 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,영광동물보호센터,전라남도 영광군 불갑면 함영로 2755-48  ,010-9188-5525,보호중,새끼,dog,INFP
446497202600111,믹스견,2026(년생),F,N,어린 나이에도 독립적이고 자기 의사 표현이 강함. 한 번 마음을 열면 충실함.,영광동물보호센터,전라남도 영광군 불갑면 함영로 2755-48  ,010-9188-5525,보호중,새끼,dog,ISTJ
446496202600118,믹스견,2025(년생),F,U,경계심,학교임시동물보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,010-5649-3435,보호중,새끼,dog,ENFP
446496202600117,믹스견,2024(년생),F,U,경계심,학교임시동물보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,010-5649-3435,보호중,성체,dog,ENFP
446496202600116,믹스견,2025(년생),M,U,경계심,학교임시동물보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,010-5649-3435,보호중,새끼,dog,ISFJ
446495202600039,믹스견,2023(년생),F,U,온순하고 사람을 잘 따릅니다,무안군유기동물보호소,전라남도 무안군 무안읍 면주길 99  ,061-450-4495,보호중,성체,dog,ENFP
446495202600038,믹스견,2026(60일미만)(년생),M,U,온순하고 사람을 잘 따릅니다,무안군유기동물보호소,전라남도 무안군 무안읍 면주길 99  ,061-450-4495,보호중,새끼,dog,ENFP
446495202600037,믹스견,2024(년생),F,U,경계심이 많음.,무안군유기동물보호소,전라남도 무안군 무안읍 면주길 99  ,061-450-4495,종료(자연사),성체,dog,ISTJ
446495202600036,믹스견,2023(년생),F,U,온순하고 사람을 잘 따릅니다,무안군유기동물보호소,전라남도 무안군 무안읍 면주길 99  ,061-450-4495,보호중,성체,dog,ISFJ
446495202600035,믹스견,2025(년생),F,U,경계심이 많고 조용합니다,무안군유기동물보호소,전라남도 무안군 무안읍 면주길 99  ,061-450-4495,보호중,새끼,dog,ISTJ
446495202600034,믹스견,2024(년생),F,U,온순하고 사람을 잘 따릅니다,무안군유기동물보호소,전라남도 무안군 무안읍 면주길 99  ,061-450-4495,보호중,성체,dog,INFP
446495202600033,믹스견,2023(년생),Q,U,온순하고 사람을 잘 따릅니다,무안군유기동물보호소,전라남도 무안군 무안읍 면주길 99  ,061-450-4495,보호중,성체,dog,ISFJ
446482202600089,믹스묘,2025(년생),F,N,호기심 왕성한 새끼로 조용하고 관찰하는 것을 좋아함. 신중하게 행동함.,대한동물사랑협회,전라남도 순천시 상사면 민속마을길 978 (상사면) .,061-751-7565,보호중,새끼,cat,INTJ
446482202600088,믹스견,2023(년생),M,N,겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,순천시유기동물보호소,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",061-749-3094,보호중,성체,dog,INFP
446481202600238,믹스견,2024(년생),F,N,떠돌이견 추정 / 경계심 강함,반려동물보호센터,전라남도 여수시 여수산단로 292-62 (평여동) 반려동물보호센터,061-659-2474,보호중,성체,dog,INFP
445479202600273,믹스견,2023(년생),M,N,활발하고 에너지가 넘침. 낯선 환경에도 호기심이 많음.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,성체,dog,ENFP
445479202600271,믹스견,2022(년생),M,N,겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,성체,dog,INFP
445479202600270,믹스묘,2024(년생),Q,N,낯선 환경에 예민하게 반응함. 안정되면 애교가 넘침.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,성체,cat,ISFP
445479202600269,믹스묘,2026(60일미만)(년생),Q,N,아직 어리지만 낯선 환경에 예민하게 반응함. 안정되면 애교가 넘침.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,새끼,cat,ISFP
445472202600192,믹스견,2021(년생),F,N,경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,완주군유기동물보호소,전북특별자치도 완주군 화산면 누하길 127  ,063-290-3248,보호중,성체,dog,ISFJ
445469202600327,믹스견,2024(년생),F,N,약간의 경계심있음,정읍시 동물보호소,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,063-535-6295,보호중,성체,dog,ISFJ
445469202600326,믹스견,2024(년생),F,N,약간의 경계심있음,정읍시 동물보호소,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,063-535-6295,보호중,성체,dog,ESFJ
445469202600325,믹스견,2026(60일미만)(년생),M,N,"약 3개월추정, 약간의 경계심있음",정읍시 동물보호소,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,063-535-6295,보호중,새끼,dog,INFP
445469202600324,믹스견,2016(년생),F,N,온순함,정읍시 동물보호소,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,063-535-6295,보호중,노령,dog,ENFP
445469202600323,믹스견,2026(60일미만)(년생),F,N,"약 2개월추정, 온순하고 사람을 좋아함",정읍시 동물보호소,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,063-535-6295,보호중,새끼,dog,ISTJ
